timestamp;date_created;status_in_resource_data;source.site_id;resource_id;id_in_shipment_get;logistic.type;external_reference;resource_data
2022-10-12 16:01:01.381;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"dfdc26ab-60e1-4fd7-b2ba-56b903172a92","status":400},"previous":null}
2022-10-12 16:01:36.809;2022-10-12T12:01:26.296-04:00;422;MLB;41720555080;41720555080;cross_docking;2000003880375043;{"current":{"body":"{\"error\": \"Shipment 41720555080 can't be splitted at this point. Invalid status.\"}","requestId":"8be976dd-1db2-43b2-8ff5-42ab366864de","status":422},"previous":null}
2022-10-12 16:01:37.478;2022-10-12T12:01:26.296-04:00;422;MLB;41720555080;41720555080;cross_docking;2000003880375043;{"current":{"body":"{\"error\": \"Shipment 41720555080 can't be splitted at this point. Invalid status.\"}","requestId":"08d6d69b-c0f7-4b67-8730-2248ef571157","status":422},"previous":null}
2022-10-12 16:02:02.292;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"4e9afc98-a00c-40b7-956a-0750f03e4e0e","status":400},"previous":null}
2022-10-12 16:03:01.938;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"86c4c33d-e0cd-4733-af9d-8199ba1383de","status":400},"previous":null}
2022-10-12 16:04:02.896;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"143e03de-26e4-4854-970a-7c4997fde93d","status":400},"previous":null}
2022-10-12 16:05:02.507;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"ad8b8429-0587-4564-b8af-5bc653600128","status":400},"previous":null}
2022-10-12 16:06:03.397;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"3fe2fe36-a580-45cd-b0d8-989a4a82fd65","status":400},"previous":null}
2022-10-12 16:07:01.801;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"0184b24c-d5a0-4283-8f9e-26387a52dca0","status":400},"previous":null}
2022-10-12 16:07:02.800;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"275363d0-5129-4ce4-ac5b-d20acf465ae6","status":400},"previous":null}
